name,player_image,gender,battingstyle,bowlingstyle,country,country_image
Toby Roland-Jones,https://cdn.sportmonks.com/images/cricket/players/4/4004.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Tim Groenewald,https://cdn.sportmonks.com/images/cricket/players/7/4007.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Greg Smith,https://cdn.sportmonks.com/images/cricket/players/13/4013.png,m,right-hand-bat,legbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Chris Read,https://cdn.sportmonks.com/images/cricket/players/16/4016.png,m,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Mark Footitt,https://cdn.sportmonks.com/images/cricket/players/19/4019.png,m,right-hand-bat,left-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Keith Barker,https://cdn.sportmonks.com/images/cricket/players/25/4025.png,m,left-hand-bat,left-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Alex Mellor,https://cdn.sportmonks.com/images/cricket/players/28/4028.png,m,left-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Ian Westwood,https://cdn.sportmonks.com/images/cricket/players/2/4034.png,m,left-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Chris Wright,https://cdn.sportmonks.com/images/cricket/players/8/4040.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Jack Burnham,https://cdn.sportmonks.com/images/cricket/players/11/4043.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Cameron Steel,https://cdn.sportmonks.com/images/cricket/players/14/4046.png,m,right-hand-bat,legbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Adam Hickey,https://cdn.sportmonks.com/images/cricket/players/17/4049.png,m,left-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
George Harding,https://cdn.sportmonks.com/images/cricket/players/20/4052.png,m,right-hand-bat,slow-left-arm-orthodox,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Usman Arshad,https://cdn.sportmonks.com/images/cricket/players/23/4055.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Matty Potts,https://cdn.sportmonks.com/images/cricket/players/26/4058.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Brydon Carse,https://cdn.sportmonks.com/images/cricket/players/29/4061.png,m,right-hand-bat,right-arm-fast,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Rob Keogh,https://cdn.sportmonks.com/images/cricket/players/3/4067.png,m,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
David Murphy,https://cdn.sportmonks.com/images/cricket/players/6/4070.png,m,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Rob Newton,https://cdn.sportmonks.com/images/cricket/players/9/4073.png,m,right-hand-bat,legbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Adam Rossington,https://cdn.sportmonks.com/images/cricket/players/12/4076.png,m,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Tom Bailey,https://cdn.sportmonks.com/images/cricket/players/15/4079.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Saqib Mahmood,https://cdn.sportmonks.com/images/cricket/players/18/4082.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Simon Kerrigan,https://cdn.sportmonks.com/images/cricket/players/21/4085.png,m,right-hand-bat,slow-left-arm-orthodox,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Tom Milnes,https://cdn.sportmonks.com/images/cricket/players/27/4091.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Luis Reece,https://cdn.sportmonks.com/images/cricket/players/30/4094.png,m,left-hand-bat,left-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Harvey Hosein,https://cdn.sportmonks.com/images/cricket/players/1/4097.png,m,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Rob Hemmings,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Tony Palladino,https://cdn.sportmonks.com/images/cricket/players/7/4103.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Ben Cotton,https://cdn.sportmonks.com/images/cricket/players/10/4106.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Will Davis,https://cdn.sportmonks.com/images/cricket/players/13/4109.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Aadil Ali,https://cdn.sportmonks.com/images/cricket/players/16/4112.png,m,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
David Sayer,https://cdn.sportmonks.com/images/cricket/players/22/4118.png,m,left-hand-bat,left-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Matthew Waite,https://cdn.sportmonks.com/images/cricket/players/25/4121.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Joe Leach,https://cdn.sportmonks.com/images/cricket/players/28/4124.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Alex Hepburn,https://cdn.sportmonks.com/images/cricket/players/31/4127.png,m,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Ben Twohig,https://cdn.sportmonks.com/images/cricket/players/2/4130.png,m,right-hand-bat,slow-left-arm-orthodox,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Charlie Morris,https://cdn.sportmonks.com/images/cricket/players/8/4136.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Jack Shantry,https://cdn.sportmonks.com/images/cricket/players/14/4142.png,m,left-hand-bat,left-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Josh Tongue,https://cdn.sportmonks.com/images/cricket/players/17/4145.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Tom Fell,https://cdn.sportmonks.com/images/cricket/players/20/4148.png,m,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Zafar Ansari,https://cdn.sportmonks.com/images/cricket/players/23/4151.png,m,left-hand-bat,slow-left-arm-orthodox,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Jack Murphy,https://cdn.sportmonks.com/images/cricket/players/26/4154.png,m,left-hand-bat,left-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Keiran Bull,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
William Bragg,https://cdn.sportmonks.com/images/cricket/players/3/4163.png,m,left-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Darren Stevens,https://cdn.sportmonks.com/images/cricket/players/6/4166.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Adam Ball,https://cdn.sportmonks.com/images/cricket/players/9/4169.png,m,right-hand-bat,left-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Phil Mustard,https://cdn.sportmonks.com/images/cricket/players/12/4172.png,m,left-hand-bat,legbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
William Tavare,https://cdn.sportmonks.com/images/cricket/players/15/4175.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
James Foster,https://cdn.sportmonks.com/images/cricket/players/21/4181.png,m,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Mason Crane,https://cdn.sportmonks.com/images/cricket/players/24/4184.png,m,right-hand-bat,legbreak-googly,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Brad Taylor,https://cdn.sportmonks.com/images/cricket/players/27/4187.png,m,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Harry Finch,https://cdn.sportmonks.com/images/cricket/players/29/4349.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Jacob Lintott,https://cdn.sportmonks.com/images/cricket/players/0/4352.png,m,right-hand-bat,slow-left-arm-orthodox,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Martin Andersson,https://cdn.sportmonks.com/images/cricket/players/6/4358.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Aron Nijjar,https://cdn.sportmonks.com/images/cricket/players/9/4361.png,m,left-hand-bat,slow-left-arm-orthodox,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Calvin Dickinson,https://cdn.sportmonks.com/images/cricket/players/15/4367.png,m,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Tom Scriven,https://cdn.sportmonks.com/images/cricket/players/18/4370.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Harry Dearden,https://cdn.sportmonks.com/images/cricket/players/21/4373.png,m,left-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Gareth Wade,https://cdn.sportmonks.com/images/cricket/players/27/4379.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Hamidullah Qadri,https://cdn.sportmonks.com/images/cricket/players/30/4382.png,m,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Mark Pettini,https://cdn.sportmonks.com/images/cricket/players/1/4385.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Alex Lees,https://cdn.sportmonks.com/images/cricket/players/4/4388.png,m,left-hand-bat,legbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Karl Carver,https://cdn.sportmonks.com/images/cricket/players/7/4391.png,m,left-hand-bat,slow-left-arm-orthodox,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Thomas Wood,https://cdn.sportmonks.com/images/cricket/players/16/4400.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Emma Lamb,https://cdn.sportmonks.com/images/cricket/players/19/4403.png,f,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Natalie Brown,https://cdn.sportmonks.com/images/cricket/players/22/4406.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Evelyn Jones,https://cdn.sportmonks.com/images/cricket/players/28/4412.png,f,left-hand-bat,left-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Rachel Dickinson,https://cdn.sportmonks.com/images/cricket/players/31/4415.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Eleanor Threlkeld,https://cdn.sportmonks.com/images/cricket/players/5/4421.png,f,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Sarah Taylor,https://cdn.sportmonks.com/images/cricket/players/8/4424.png,f,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Alice Dyson,https://cdn.sportmonks.com/images/cricket/placeholder.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Ella Telford,https://cdn.sportmonks.com/images/cricket/placeholder.png,f,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Paige Scholfield,https://cdn.sportmonks.com/images/cricket/placeholder.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Georgie Boyce,https://cdn.sportmonks.com/images/cricket/players/23/4439.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Marie Kelly,https://cdn.sportmonks.com/images/cricket/players/26/4442.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Thea Brookes,https://cdn.sportmonks.com/images/cricket/players/29/4445.png,f,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Georgia Elwiss,https://cdn.sportmonks.com/images/cricket/players/0/4448.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Sarah Glenn,https://cdn.sportmonks.com/images/cricket/players/3/4451.png,f,right-hand-bat,legbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Abigail Freeborn,https://cdn.sportmonks.com/images/cricket/players/9/4457.png,f,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Beth Langston,https://cdn.sportmonks.com/images/cricket/players/12/4460.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Rebecca Grundy,https://cdn.sportmonks.com/images/cricket/players/15/4463.png,f,left-hand-bat,slow-left-arm-orthodox,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Sonia Odedra,https://cdn.sportmonks.com/images/cricket/players/18/4466.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Lucy Higham,https://cdn.sportmonks.com/images/cricket/players/24/4472.png,f,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Maia Bouchier,https://cdn.sportmonks.com/images/cricket/players/27/4475.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Charlie Dean,https://cdn.sportmonks.com/images/cricket/players/1/4481.png,f,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Emily Windsor,https://cdn.sportmonks.com/images/cricket/players/4/4484.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Arran Brindle,https://cdn.sportmonks.com/images/cricket/players/7/4487.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Fi Morris,https://cdn.sportmonks.com/images/cricket/placeholder.png,f,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Katie George,https://cdn.sportmonks.com/images/cricket/players/13/4493.png,f,left-hand-bat,left-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Carla Rudd,https://cdn.sportmonks.com/images/cricket/players/16/4496.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Lauren Bell,https://cdn.sportmonks.com/images/cricket/players/19/4499.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Cordelia Griffith,https://cdn.sportmonks.com/images/cricket/players/25/4505.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Bryony Smith,https://cdn.sportmonks.com/images/cricket/players/28/4508.png,f,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Aylish Cranstone,https://cdn.sportmonks.com/images/cricket/players/31/4511.png,f,left-hand-bat,left-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Naomi Dattani,https://cdn.sportmonks.com/images/cricket/players/2/4514.png,f,left-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Kirstie White,https://cdn.sportmonks.com/images/cricket/placeholder.png,f,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Laura Marsh,https://cdn.sportmonks.com/images/cricket/players/11/4523.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Grace Gibbs,https://cdn.sportmonks.com/images/cricket/placeholder.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Alex Hartley,https://cdn.sportmonks.com/images/cricket/placeholder.png,f,right-hand-bat,slow-left-arm-orthodox,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Hannah Jones,https://cdn.sportmonks.com/images/cricket/players/23/4535.png,f,left-hand-bat,slow-left-arm-orthodox,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Fran Wilson,https://cdn.sportmonks.com/images/cricket/players/29/4541.png,f,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Sophie Luff,https://cdn.sportmonks.com/images/cricket/players/0/4544.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Rebecca Silk,https://cdn.sportmonks.com/images/cricket/players/3/4547.png,f,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Alice MacLeod,https://cdn.sportmonks.com/images/cricket/players/6/4550.png,f,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Amara Carr,https://cdn.sportmonks.com/images/cricket/players/9/4553.png,f,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Danielle Gibson,https://cdn.sportmonks.com/images/cricket/players/18/4562.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Freya Davies,https://cdn.sportmonks.com/images/cricket/players/21/4565.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Alice Davidson-Richards,https://cdn.sportmonks.com/images/cricket/players/24/4568.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Hollie Armitage,https://cdn.sportmonks.com/images/cricket/players/27/4571.png,f,right-hand-bat,legbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Teresa Graves,https://cdn.sportmonks.com/images/cricket/players/30/4574.png,f,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Anna Nicholls,https://cdn.sportmonks.com/images/cricket/players/1/4577.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Laura Crofts,https://cdn.sportmonks.com/images/cricket/players/4/4580.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Katie Thompson,https://cdn.sportmonks.com/images/cricket/placeholder.png,f,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Katie Levick,https://cdn.sportmonks.com/images/cricket/placeholder.png,f,right-hand-bat,legbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Stephanie Butler,https://cdn.sportmonks.com/images/cricket/placeholder.png,f,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Maddie Walsh,https://cdn.sportmonks.com/images/cricket/players/16/4592.png,f,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Mady Villiers,https://cdn.sportmonks.com/images/cricket/players/19/4595.png,f,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Gwenan Davies,https://cdn.sportmonks.com/images/cricket/players/22/4598.png,f,left-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Alice Monaghan,https://cdn.sportmonks.com/images/cricket/players/25/4601.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Helen Fenby,https://cdn.sportmonks.com/images/cricket/placeholder.png,f,right-hand-bat,legbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Georgia Adams,https://cdn.sportmonks.com/images/cricket/players/31/4607.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Joanne Gardner,https://cdn.sportmonks.com/images/cricket/placeholder.png,f,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Eva Gray,https://cdn.sportmonks.com/images/cricket/placeholder.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Bess Heath,https://cdn.sportmonks.com/images/cricket/placeholder.png,f,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Rhianna Southby,https://cdn.sportmonks.com/images/cricket/placeholder.png,f,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
George Scrimshaw,https://cdn.sportmonks.com/images/cricket/players/17/4625.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Rob Jones,https://cdn.sportmonks.com/images/cricket/players/20/4628.png,m,right-hand-bat,legbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Tom Lace,https://cdn.sportmonks.com/images/cricket/players/5/4997.png,m,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Alfie Gleadall,https://cdn.sportmonks.com/images/cricket/players/8/5000.png,m,left-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Mattie McKiernan,https://cdn.sportmonks.com/images/cricket/players/11/5003.png,m,right-hand-bat,legbreak-googly,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Samuel Conners,https://cdn.sportmonks.com/images/cricket/players/14/5006.png,m,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Josh Coughlin,https://cdn.sportmonks.com/images/cricket/players/17/5009.png,m,left-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Matt Salisbury,https://cdn.sportmonks.com/images/cricket/players/20/5012.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Haseeb Hameed,https://cdn.sportmonks.com/images/cricket/players/26/5018.png,m,right-hand-bat,legbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
George Balderson,https://cdn.sportmonks.com/images/cricket/players/29/5021.png,m,left-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Brooke Guest,https://cdn.sportmonks.com/images/cricket/players/0/5024.png,m,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
George Lavelle,https://cdn.sportmonks.com/images/cricket/players/3/5027.png,m,left-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Liam Hurt,https://cdn.sportmonks.com/images/cricket/players/6/5030.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Matt Parkinson,https://cdn.sportmonks.com/images/cricket/players/9/5033.png,m,right-hand-bat,legbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Sam Evans,https://cdn.sportmonks.com/images/cricket/players/12/5036.png,m,right-hand-bat,,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Ben Mike,https://cdn.sportmonks.com/images/cricket/players/15/5039.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Tom Taylor,https://cdn.sportmonks.com/images/cricket/players/18/5042.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Lyndon James,https://cdn.sportmonks.com/images/cricket/players/21/5045.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Jack Blatherwick,https://cdn.sportmonks.com/images/cricket/players/24/5048.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Matthew Lamb,https://cdn.sportmonks.com/images/cricket/players/27/5051.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Liam Banks,https://cdn.sportmonks.com/images/cricket/players/30/5054.png,m,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
George Panayi,https://cdn.sportmonks.com/images/cricket/players/1/5057.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Jack Haynes,https://cdn.sportmonks.com/images/cricket/players/4/5060.png,m,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Alex Milton,https://cdn.sportmonks.com/images/cricket/players/7/5063.png,m,right-hand-bat,legbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Adam Finch,https://cdn.sportmonks.com/images/cricket/players/10/5066.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Will Fraine,https://cdn.sportmonks.com/images/cricket/players/13/5069.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
James Logan,https://cdn.sportmonks.com/images/cricket/players/16/5072.png,m,left-hand-bat,slow-left-arm-orthodox,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Jack Shutt,https://cdn.sportmonks.com/images/cricket/players/19/5075.png,m,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Jared Warner,https://cdn.sportmonks.com/images/cricket/players/22/5078.png,m,right-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Nick Browne,https://cdn.sportmonks.com/images/cricket/players/26/5082.png,m,left-hand-bat,legbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Feroze Khushi,https://cdn.sportmonks.com/images/cricket/players/28/5084.png,m,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Aaron Beard,https://cdn.sportmonks.com/images/cricket/players/2/5090.png,m,left-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Jack Plom,https://cdn.sportmonks.com/images/cricket/players/5/5093.png,m,left-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Connor Brown,https://cdn.sportmonks.com/images/cricket/players/8/5096.png,m,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Ben Charlesworth,https://cdn.sportmonks.com/images/cricket/players/17/5105.png,m,left-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
James Bracey,https://cdn.sportmonks.com/images/cricket/players/20/5108.png,m,left-hand-bat,right-arm-fast-medium,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
George Drissell,https://cdn.sportmonks.com/images/cricket/players/23/5111.png,m,right-hand-bat,right-arm-offbreak,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
Matthew Taylor,https://cdn.sportmonks.com/images/cricket/players/26/5114.png,m,right-hand-bat,left-arm-fast,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
